0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
59.35082,55.97866,60.825203,60.792747,65.87727,51.971832,59.619755,56.19869,64.34881,63.76956,62.5394,56.480835,64.42735,52.349346,51.32345,53.620644,59.832626,63.37582,45.11984,66.613716,60.65556,52.161137,60.504734,65.46262,62.997204,65.49537,53.168766,57.929974,55.376537,68.5879,63.196815,74.23505,57.661953,56.37663,59.285866,66.891785,58.169403,60.62219,60.48345,60.197483,56.738007,59.313545,59.099487,59.962177,64.71758,68.80314,55.797825,58.04003,55.87494,60.93551,57.308254,61.198986,65.518135,47.370842,62.4589,57.699066,62.302113,55.517654,65.98131,64.56641,62.841763,63.96613,56.271896,56.901882,63.76218,56.161354,67.22817,58.382046,62.50947,70.49625,56.468884,60.343807,65.27091,64.756386,58.360924,57.416348,58.83432,67.23929,58.60447,60.39058,57.866066,63.527744,60.777626,54.98283,55.15588,50.006973,55.84339,63.96973,66.618805,63.42779,62.773163,59.36737,63.874573,61.431393,69.02225,59.507774,66.71504,64.37057,63.677216,49.942543,64.64595,59.36246,57.78037,52.585434,59.972065,60.16776,53.48499,52.6336,62.433098,64.35853,60.951416,65.75417,59.568073,59.728245,55.41486,52.19879,69.27331,65.656494,53.037437,60.77876,59.499767,58.63004,57.95491,61.906345,64.09088,62.011955,59.397408,59.213867,64.684074,62.317226,60.36345,59.82049,61.726353,57.658257,64.1077,54.62071,57.94272,63.05553,54.335587,52.134956,60.315388,51.517708,53.50598,63.78297,58.976074,66.42744,53.97593,59.53024,61.99792,54.147427,65.158806,62.553394,51.953564,59.81129,61.929783,57.049717,52.600674,61.392296,71.05621,58.06508,67.84621,56.238556,61.07773,63.857613,59.95793,58.511322,63.63064,69.457275,61.502934,57.4197,59.051243,72.59854,60.674534,57.02793,54.274662,50.870495,61.81792,63.27321,58.016518,59.925148,54.14769,60.664642,62.40748,57.324177,68.45226,55.81447,61.41738,64.241585,59.613552,59.057617,52.85567,66.786705,59.150536,62.68683,63.3636,56.85851,59.012356,66.67241,54.414013,70.63959
60.89833,64.76409,54.26169,61.844124,63.866707,57.883114,53.704987,59.79196,66.14058,65.629654,57.857857,53.58457,57.8441,57.65761,62.232235,59.47499,56.23368,65.52132,60.70213,62.17708,51.375072,47.878677,52.81227,57.597282,62.88178,48.288765,67.964264,60.85283,66.801476,55.57015,62.5193,60.42598,64.08843,58.831043,62.366077,65.51098,56.744118,61.21122,50.560688,63.512516,69.773315,53.77782,59.543095,64.402405,60.15709,60.825497,58.045002,57.859238,59.56653,60.20836,54.092793,59.66989,67.84267,57.90433,53.813725,59.24292,56.426937,53.308292,60.695843,56.44859,56.87643,60.767136,52.334126,51.292152,63.354362,50.345833,55.11661,51.0008,57.569317,62.140293,60.56169,71.959366,65.43458,55.34421,54.014725,73.53344,65.31286,62.94685,60.37426,61.367607,52.589634,60.785194,60.356155,55.479305,57.30737,67.57588,59.374126,70.35586,51.296604,57.38935,52.263607,53.95289,55.85897,61.57655,61.33413,56.60355,48.861004,67.388466,58.571175,54.41855,61.374653,61.022224,58.38662,60.742657,54.22485,63.799564,55.015663,56.972153,63.24401,66.0198,67.92887,65.27899,58.37964,52.294834,67.025276,66.85348,56.640118,64.60594,58.33911,67.506386,57.42568,69.89326,63.930603,68.987724,57.681015,62.025146,55.153603,64.21995,64.49521,71.98512,62.4102,63.620472,57.645847,62.706898,58.100544,60.579304,60.872578,58.238476,60.314724,58.123524,58.101345,65.38332,60.877068,61.735332,52.713474,62.11729,62.65212,58.00831,70.42515,48.553864,63.921837,63.564026,62.707916,60.881065,62.753395,64.34087,56.370564,61.49598,59.083416,54.53116,63.58585,57.1782,52.510708,57.304447,56.005505,65.142395,60.765965,66.91191,56.667217,64.37085,74.19811,61.780163,64.30824,63.467587,52.88962,62.929085,61.53228,58.701263,55.57982,63.469917,55.13798,70.66823,60.570847,53.883465,57.43002,58.60933,72.06188,55.577057,59.418915,57.31086,62.496292,57.390583,54.304718,59.023525,58.503033,57.038776,57.305946,65.92348,58.4013,54.32936
62.389393,63.987553,58.907207,60.261864,65.817474,56.475742,56.991737,57.522583,65.82663,66.46147,53.02055,65.031204,64.09454,67.767975,61.92554,59.778698,65.72608,63.49452,71.224495,64.79354,60.76774,54.12948,57.095413,52.820225,58.92469,64.63034,59.981644,65.10863,61.68787,57.98454,60.438126,62.360485,60.696117,60.75342,56.15475,57.835117,71.292305,66.142334,52.630795,48.165154,60.380962,64.46736,57.40029,65.10829,60.29827,59.184692,63.780575,57.340622,58.566467,63.350838,59.84302,69.543884,63.469128,63.14407,59.752476,64.37377,58.386963,61.41189,55.418533,65.197205,61.453022,69.91257,71.961494,63.816597,60.342125,55.269676,64.52375,61.051422,62.690174,68.64893,55.877884,55.37848,58.81787,64.106,62.774338,55.521557,63.782764,53.993935,55.81129,59.422714,57.232845,64.449295,61.431892,68.827805,58.764072,59.38899,66.05191,59.545395,67.470024,62.70414,48.23607,65.887856,64.56364,64.75666,50.445107,56.68505,57.056477,55.79439,68.70961,59.941162,59.817196,62.76004,62.846508,43.325535,56.76821,52.936058,62.00153,58.55554,60.07694,49.607403,58.450737,65.57565,67.04725,63.59432,53.322674,66.29701,63.62001,59.414055,49.874817,64.767975,57.03917,61.730827,60.34197,67.69198,59.373165,59.92443,67.893074,56.70889,64.07162,59.00692,54.98729,60.005806,63.458527,66.76855,67.37347,58.52618,55.063755,58.406307,54.092346,58.91307,58.29167,63.63745,48.970325,56.33196,56.37241,65.93564,54.43078,61.133286,59.35936,65.21521,62.97916,60.60622,57.226665,50.73829,61.235428,62.65245,52.125664,53.831528,61.26165,61.69571,55.046764,57.129677,50.817554,66.88632,53.50063,62.711296,59.825195,66.44797,56.03873,60.306263,51.507866,50.307365,62.981667,51.07487,58.858913,65.05648,63.733425,56.677074,52.057484,62.547474,66.71128,56.68881,55.983437,57.37549,62.858044,66.142586,53.801968,52.50859,71.69998,59.113384,61.264465,56.540344,62.44981,64.8003,61.49898,68.70429,58.366276,58.68559,61.157032,62.32481
56.19633,61.26199,54.307686,50.55151,61.098007,60.106167,57.14415,53.586517,61.44872,55.049126,59.30528,68.82486,63.255947,53.154335,53.625744,60.759094,53.123398,49.99137,62.66186,61.60468,62.25299,61.315174,59.673447,56.689056,62.580673,67.649414,57.493855,54.896297,54.3244,55.666348,61.012993,49.30186,62.19585,63.219566,51.00961,55.1041,60.398403,59.28265,62.598186,59.294315,66.323845,58.394154,55.084835,54.68279,63.67734,60.148106,63.16858,63.065613,49.90075,54.299587,54.896873,55.919678,57.898224,64.99575,65.99241,58.535545,58.743595,56.47283,60.44594,61.012604,64.03238,63.992195,48.48941,59.237274,66.9205,57.809425,65.69621,58.46774,60.87462,54.315548,54.503757,63.627457,64.40909,60.132145,53.862377,60.219025,66.28618,68.71433,58.416462,51.70066,64.20182,58.620186,64.7152,61.40536,55.58278,60.29122,66.541695,59.25423,54.825974,52.056778,56.139175,57.949318,64.1,54.395752,67.76876,53.31424,71.65743,68.627594,60.70583,51.76153,59.72288,58.065796,53.628563,61.455048,55.881783,56.425472,58.981606,57.125458,70.390785,57.321426,62.204407,60.72761,61.763752,62.145443,64.40681,61.33223,61.124477,60.292385,59.30791,55.44101,59.69566,61.206337,62.010822,60.901424,58.835224,59.7146,57.231766,61.56612,58.89436,60.902805,65.00401,56.453205,62.98348,60.16605,70.105965,58.9185,63.475822,60.076767,53.05848,57.396553,64.40236,57.83653,48.89872,59.842983,54.53832,60.65909,67.75574,63.847286,67.68328,57.19244,59.28417,54.77782,56.579784,55.365578,53.466385,66.829285,49.5402,66.85069,66.23029,62.498962,54.427464,52.089123,57.25798,63.125603,60.01532,54.7825,65.74102,68.42191,58.867004,60.546684,52.455757,57.928066,62.5522,61.774284,57.461662,58.628784,57.763947,58.607677,62.116173,50.162315,59.628254,61.749878,57.147575,57.603336,57.748028,57.60475,60.02942,60.64501,49.49743,63.2644,58.550007,69.66482,54.041756,55.66343,58.985455,62.066128,50.246162,55.8545,62.9566,55.25938
54.19813,65.3775,60.60775,55.22518,50.723747,63.033333,72.25228,54.92373,60.852234,65.55248,53.651737,57.600216,55.699207,64.923386,66.62761,60.79518,55.79133,57.786045,56.847507,55.113655,59.489807,62.874134,62.451286,59.95884,60.28527,59.592247,53.513943,60.800674,57.08187,53.263283,61.853527,56.94135,61.13877,64.23819,55.248806,60.460606,50.947887,67.66267,53.204666,57.425903,66.6919,58.827385,54.013012,63.565365,63.452663,56.83407,57.375366,57.822956,58.96488,50.535145,59.09288,68.91957,55.52015,57.08253,54.081913,63.06081,66.01598,65.90159,53.75995,62.49896,67.16875,62.548317,62.392048,57.64179,61.100548,66.18159,61.641045,53.758625,57.71979,66.046394,61.62372,60.59531,57.229923,65.94299,68.312065,66.31595,67.21296,58.20647,57.499153,59.218273,60.192867,67.1551,65.82944,62.69235,52.844067,51.55989,61.202312,64.40131,59.602165,69.574524,54.587795,53.95824,56.678596,56.488514,62.631428,57.89144,52.2608,64.45789,51.20024,54.64391,51.886467,61.035606,60.930237,69.582275,64.56913,67.20823,61.443047,55.11534,60.640537,62.962105,63.519035,57.63794,62.44393,55.33486,54.78361,54.421078,60.12313,54.110817,57.876278,64.51458,54.85435,57.47844,60.35816,61.234436,57.503548,63.9343,62.952263,65.69928,59.59199,57.435905,56.58684,61.535137,58.11422,57.154152,57.758564,56.581547,60.995106,52.937084,61.515083,63.382744,57.095604,69.61018,60.088108,52.193287,58.593784,60.313282,62.24484,58.71285,54.94215,54.525097,56.732002,57.211124,54.32513,56.335934,63.29729,68.242065,63.77731,66.529305,64.87059,64.16565,58.31102,60.704556,57.896904,58.904465,60.340836,63.56783,62.116615,59.190853,60.277695,62.16732,63.33697,52.405025,54.613056,65.53655,59.695652,57.879616,58.682503,58.681473,62.78969,54.45992,60.12389,61.230587,61.98134,61.11432,62.579533,57.13652,55.290985,72.28502,58.493675,59.07773,63.389202,67.980446,57.27736,55.005924,53.789234,67.96553,54.809464,59.86222,55.113575,52.75822
58.47175,54.06297,54.09518,50.809464,57.706165,58.078888,63.937767,60.08457,57.54836,59.420006,54.805134,65.12703,56.070423,54.300343,64.08941,62.870823,51.381573,64.27501,56.292038,58.12948,60.9351,62.933125,62.227394,59.750908,57.87678,62.061104,59.408062,69.02677,62.932045,55.382923,57.612,60.24096,66.497154,67.05553,58.019325,55.33183,54.692513,61.262142,71.51892,62.69547,52.030437,56.36998,56.88043,55.889988,58.06053,61.846973,63.409904,65.45882,62.621014,50.229248,54.713478,59.20953,60.7364,64.30709,60.21592,60.253536,61.188988,58.72489,60.434425,65.62916,59.580444,59.848938,59.832073,66.48887,54.459732,68.879234,54.11809,56.728897,63.72369,65.15158,52.982506,54.53649,61.389214,71.7221,66.231316,58.759514,47.904354,60.408215,61.811485,58.086525,55.74638,60.795826,55.288692,69.36224,67.583725,63.289562,60.44855,56.69918,59.896065,68.19649,64.34327,61.018463,64.61987,62.728054,61.981388,64.90282,62.585136,64.292755,60.806934,58.72937,57.259186,56.663452,51.974148,55.4403,55.29573,57.463276,67.81122,59.21219,61.208836,61.3666,67.937904,57.122074,58.88739,59.469,65.68267,66.72053,62.37292,66.16454,60.888306,59.136982,65.89362,62.438087,56.322346,64.98711,58.95754,58.345882,64.46502,59.55584,61.944794,63.309696,56.085285,61.92425,66.74737,55.217663,62.249546,55.85266,65.10699,65.059525,58.22839,71.04814,65.53313,63.534645,63.253056,64.91963,55.02179,60.973038,61.91595,57.99932,62.323975,66.15847,57.891155,59.72788,55.89707,51.065056,63.89466,59.87133,60.237896,55.06613,59.072483,65.48297,60.00411,60.14592,61.03764,53.81809,63.124603,53.72401,55.30192,54.753925,59.123875,58.237736,59.993874,55.47372,65.02747,64.170135,59.13093,57.608166,57.103214,58.449276,52.998775,55.201965,64.300606,61.509064,68.17137,58.504025,58.192432,57.960506,58.40418,56.70023,61.354942,60.14552,57.450428,66.255745,69.48292,65.832886,62.79062,63.80885,69.282074,63.801598,57.07407,61.96136
62.443306,57.38428,56.144817,59.961124,51.93816,60.717117,50.690903,65.604095,63.42135,55.369072,63.30569,60.55757,54.95495,49.88562,61.58218,56.02859,65.474846,60.070168,56.502087,68.9892,62.882233,41.724567,57.568043,53.079556,56.00101,59.276337,61.77024,61.306828,65.389366,63.18299,62.873734,61.00746,66.43399,58.418617,58.548485,50.472134,65.28082,59.61537,74.66803,57.972336,60.44289,62.732525,54.4905,61.79274,60.173306,58.48156,65.86302,55.481255,61.37451,67.27332,56.466892,58.51557,71.726524,62.371956,57.469013,64.01312,57.15953,52.17542,66.86182,54.484703,72.25856,57.553337,70.66632,53.156643,65.127464,62.49863,64.18873,64.84011,57.511272,53.45578,59.74541,61.11515,57.640778,61.38777,61.64813,55.449867,61.974857,58.66394,56.500095,63.936874,56.115044,57.716663,60.360252,66.87156,60.96392,62.64144,58.511787,59.60755,59.755615,61.46653,58.52016,66.7,58.13417,51.463795,73.71398,58.363155,66.56585,67.02396,64.726074,59.009865,61.433426,53.62745,69.95074,55.74097,58.730495,60.494934,59.462803,56.715633,66.971695,64.751396,61.610237,58.002235,65.32138,57.677658,67.85196,60.556103,66.14891,59.430897,60.357666,66.127106,70.96963,67.801834,64.38567,62.94642,57.465256,61.47615,55.434753,61.87891,62.200253,50.195774,60.19369,62.074375,59.58145,61.790245,53.29139,56.120678,65.17469,60.002857,61.699394,57.267395,60.09747,48.48994,64.23006,69.039665,54.67491,55.29834,62.2044,67.3694,59.989513,53.85341,58.956913,54.850338,56.65577,58.479794,55.35338,56.11047,60.37267,61.07518,52.880096,61.981907,58.090332,63.601307,63.90249,57.277294,63.07074,55.81522,66.61881,56.00432,61.76375,59.061954,54.915527,64.50458,56.92934,51.499638,45.58993,55.624775,66.87954,66.28869,56.40701,58.127724,57.675434,53.33284,55.25584,64.90575,62.51944,61.365444,53.32427,60.503517,48.480774,64.21401,61.292873,53.273838,68.08213,51.019176,62.65153,62.77586,53.801647,59.810745,51.81586,45.768127
57.544918,54.185913,62.226055,63.305904,63.33768,58.643303,61.27267,56.748833,68.37401,65.72102,65.41479,63.97058,62.598667,53.778187,63.166508,60.571327,66.31682,64.037094,62.751904,51.578876,59.554996,57.210537,61.26183,57.92226,58.62027,62.29517,57.83931,60.607956,52.40294,55.837994,63.280216,53.84904,66.22862,64.871994,58.65885,74.99367,66.215515,55.2536,63.73087,60.329315,56.11644,54.650455,64.974464,57.010273,59.49062,55.39487,56.25921,59.365353,61.94091,47.058205,60.0846,56.269394,67.01181,74.71376,58.203606,51.38886,60.584385,58.972855,69.85675,68.33295,64.32687,57.06653,63.388832,61.32503,61.206615,52.20885,65.308975,60.539043,59.495792,56.999218,56.031918,61.586292,51.254185,63.947495,54.729473,49.706596,69.109474,55.709564,56.389206,65.67269,69.272156,52.33499,55.21916,55.586605,64.67401,68.19566,54.598736,67.07373,56.45483,61.680614,53.64273,59.390347,59.444435,58.42421,61.924854,54.964848,55.581383,62.18936,66.710175,59.885933,62.518353,63.7904,64.15253,55.232376,56.11495,56.549625,69.643166,62.540966,62.316578,61.83118,53.396034,69.690956,62.39594,63.6158,51.172394,63.89822,58.218937,53.386086,55.231182,53.67553,53.59108,60.30274,58.066185,61.670345,68.37988,59.35248,48.775555,58.79021,65.96697,59.5703,67.64665,62.26471,50.80865,60.547913,61.48501,65.40178,69.09818,64.53863,62.2024,63.38094,59.159966,52.68561,60.20748,61.82645,53.981712,66.63311,65.027054,53.141193,66.82916,58.458427,56.107544,65.396385,59.744728,69.495926,55.73556,51.341713,58.59781,63.946114,55.364285,53.3495,61.144638,52.681564,61.533463,58.296886,62.472332,53.080856,66.490814,59.084827,63.81761,64.79938,54.212776,64.411285,52.874664,53.14931,69.82,65.559265,70.368324,58.14893,60.512142,62.636772,59.939022,56.26932,55.519577,61.069313,54.6657,54.525684,61.96786,59.524204,64.686035,57.875443,57.09372,62.117767,55.939877,56.709362,56.907726,58.95149,68.86218,53.116055,66.47754,63.688934
63.9409,64.722496,62.142273,62.508583,54.948353,57.248234,64.21692,67.11816,50.297848,57.160683,60.118103,55.603626,55.8874,62.3746,67.90688,49.84088,59.14762,62.316402,63.90107,61.59564,68.807014,60.14453,66.55997,56.76816,60.289913,53.936424,64.504326,59.397785,61.789104,58.433155,62.932144,61.98717,55.02674,55.316162,59.861156,63.29787,69.314476,61.514954,65.03766,51.935745,70.06478,63.02843,59.751976,59.17652,54.464,55.893566,69.55218,55.054977,54.95866,56.4889,54.009098,60.076534,65.44455,56.947536,53.133377,61.459305,59.721127,65.013626,57.72746,58.699215,59.25235,60.44502,58.037193,57.22678,50.74811,57.173065,63.576115,64.25123,57.644436,66.49743,59.85648,53.31077,51.73808,66.09129,58.134983,53.929676,48.70362,58.02142,62.023754,56.511543,54.733776,57.25312,66.21596,53.03509,56.791496,66.05379,62.470882,60.895638,56.75777,60.152523,57.310856,55.703068,54.599712,63.92048,59.697968,61.572567,60.758366,62.204594,58.726406,57.591713,55.9236,52.930153,54.389835,58.172913,51.984802,53.08857,65.2107,61.1209,57.740818,71.35787,51.75875,64.87806,59.44267,63.925236,60.54477,50.638775,60.477303,61.67778,49.040073,69.72024,61.556038,63.35994,54.17235,63.453087,65.447525,61.26784,59.953144,55.53206,58.918964,57.439854,62.859978,55.75062,62.823254,55.805073,58.688236,63.080223,56.481018,63.25268,62.764973,58.64525,65.808914,60.38892,65.51138,68.96732,58.793495,63.224773,56.81216,54.835926,59.0227,53.187,55.311962,62.957165,57.431755,63.55257,61.49706,69.25577,62.621685,65.57109,62.009422,61.55697,65.82366,63.343987,61.05032,61.028275,62.691147,56.64313,56.431004,67.12703,69.32207,55.355587,56.65503,65.712616,62.6676,63.38214,64.48301,58.79634,61.64985,61.26096,55.707542,61.575455,66.18855,58.329334,60.762848,61.033546,58.576675,63.384506,56.59967,66.66323,63.131027,55.31616,68.49005,60.840508,56.38526,65.52277,62.47336,51.1402,57.3717,61.395485,49.202168,60.42535
69.683395,52.26999,66.85304,51.480843,53.36395,51.61453,61.251762,54.131504,53.258343,61.01384,62.258877,60.199245,59.188904,69.14455,60.729183,64.02846,60.71461,54.51062,62.74944,56.721012,59.54507,61.52701,50.29291,51.952488,64.547295,56.681267,56.91839,60.83219,58.071636,62.08794,59.744392,60.993015,56.490707,60.967976,65.525444,57.16126,64.57659,59.7422,63.67241,60.643856,59.832947,61.74865,66.067986,61.180485,62.392654,58.157574,67.85443,63.201687,60.388542,59.38673,64.88954,56.96898,51.085625,60.362,65.95002,67.95654,59.46353,60.217937,62.597652,58.678253,62.58203,59.57299,65.05684,63.614902,64.05114,58.97341,69.62964,62.41956,61.23647,56.195286,59.51464,60.5719,56.061615,58.538414,59.171,60.279602,51.186466,59.323647,58.11327,59.89558,65.176384,70.26198,63.391888,53.82789,58.272964,62.979816,62.416454,64.93663,59.513245,58.1825,68.76212,60.293354,54.91663,67.37567,52.519524,42.524773,63.846935,64.553505,62.070065,53.48772,59.70565,58.609158,57.313557,67.06035,54.76667,61.58052,65.97024,61.907207,66.20559,62.818573,62.146748,61.834175,63.067215,58.072304,53.49063,64.77022,65.80871,61.259895,57.25812,52.211414,60.429035,53.25525,52.55506,59.896343,56.181152,61.726547,59.20352,56.966827,51.475426,55.735558,55.91932,53.873463,58.35478,54.26374,59.181286,61.202057,55.869152,62.127045,53.19321,54.439114,59.433914,63.435204,64.337,68.06195,58.117054,59.36249,54.836624,53.731167,61.14286,56.120644,66.161896,52.688072,62.431767,54.971302,55.89776,62.69556,56.620598,57.42108,55.93921,68.92515,56.912567,60.257763,58.990433,61.107086,56.926315,58.995914,61.96976,55.684963,65.44661,65.92741,63.032463,60.34938,45.046993,62.121456,58.043346,58.768627,50.513115,62.46794,52.757095,60.59212,64.523285,57.65336,66.08026,56.26505,63.002167,53.47607,65.155655,64.37995,62.34179,58.03358,52.989998,58.0468,65.55154,60.64981,52.234814,54.37636,66.265755,62.439564,53.829998,51.17084
59.583893,53.493374,58.912334,58.447582,54.812042,59.410164,57.294155,62.477932,55.57336,60.44917,55.958057,57.00123,61.486458,61.173588,57.91489,58.652946,52.731968,67.013824,63.437283,63.25724,52.024837,57.02255,58.32727,50.344692,64.44975,67.269424,70.30968,54.77058,60.586617,66.61409,58.731907,57.165062,50.66991,65.66311,59.903698,56.35329,61.419285,60.765026,60.841297,58.91451,68.11179,59.331703,68.09661,62.820583,61.75585,59.433628,64.86978,60.56496,55.339344,55.17254,62.112423,55.463104,59.688847,65.28592,61.51985,56.389324,67.049934,62.739376,65.08897,48.66221,61.654263,64.21079,68.50144,52.68091,66.03057,68.2219,49.913555,62.392956,63.088104,58.364964,57.549526,63.339268,56.92509,58.913754,64.06217,68.77022,62.689922,60.667423,57.41801,54.947,65.54789,59.23275,65.75352,58.35224,56.753555,62.103996,59.61732,53.97236,69.086845,56.86508,64.637955,64.20928,53.702686,54.98806,58.492455,55.67177,68.63228,58.999123,64.448746,62.568188,61.320114,60.201607,66.18565,55.874535,68.631676,53.563885,63.90756,52.974182,58.42147,60.46655,57.566525,59.091652,53.065147,55.062748,62.491325,60.148357,56.54736,66.62139,53.900345,58.192047,57.471718,63.075188,60.240818,59.459175,50.778915,64.32517,58.91087,60.578304,56.257183,55.470856,67.49644,51.13381,54.729004,67.40246,63.20373,58.37269,66.23298,62.2343,61.1633,61.12781,62.32619,62.52846,70.979866,59.025536,59.179764,53.815533,59.740513,69.31444,64.922424,57.281662,60.150208,53.517807,55.154404,60.747208,57.527725,54.777,62.449203,59.58875,52.162247,49.624264,57.149944,52.058674,50.65544,65.644844,59.511444,58.672768,59.057972,54.31084,62.054882,59.346497,56.212955,56.961857,53.862705,57.968784,58.80186,57.838585,60.275772,59.60744,61.153843,64.715485,62.96512,64.77295,55.76133,57.456924,63.267982,63.357388,56.606895,63.05792,55.28234,62.405277,59.86852,53.077824,57.82963,70.91134,61.0139,71.50225,52.78037,63.753708,47.32832,59.99882
65.28012,66.536545,61.681404,62.585533,60.476543,63.83613,62.43494,59.72756,70.75991,57.269085,67.272285,53.228535,64.068085,67.18284,50.463905,60.69475,63.57707,61.25982,61.89078,60.681114,54.52876,71.840225,57.48231,62.170807,56.7658,48.620686,55.377434,52.761967,65.45784,56.96566,57.429543,54.678345,60.470177,56.417706,64.96178,61.510197,57.140873,64.25117,60.039703,60.107483,52.686825,59.64457,61.607723,66.66783,56.240532,71.39054,62.78434,52.40294,55.77401,67.104996,66.21615,60.090466,60.749588,54.17695,66.607216,55.061165,64.22371,66.76021,60.240776,64.83806,69.2382,61.339844,59.12349,59.665737,56.28506,56.17208,62.212032,59.180252,61.637844,52.55032,59.536907,65.15059,54.40538,60.082634,50.72695,53.47269,64.03831,58.45358,69.11037,62.162216,62.652977,54.617588,58.074474,56.33682,54.67279,63.319466,64.32258,61.994686,55.859665,61.65365,50.436607,66.61504,53.50925,54.397705,60.57646,61.020798,59.636257,54.44936,65.66674,51.570255,52.583656,59.465088,53.67883,66.11313,54.10893,67.78513,65.17561,66.17528,69.43553,60.40614,54.935127,59.484962,57.16667,56.454044,60.75427,58.44148,56.238953,58.772987,62.744892,64.78209,51.985382,58.483994,59.293285,54.0874,59.40147,60.73998,62.594173,60.38579,55.595253,70.06015,64.14564,62.7636,65.024155,61.223045,66.4315,60.28436,60.008736,63.176144,67.88179,67.56024,62.964237,62.583057,63.480213,64.92811,66.49366,58.81708,66.59031,61.714977,63.254658,66.909744,63.73531,64.57998,58.052906,67.491554,63.47843,60.63033,65.50537,72.939156,54.155376,55.98134,73.42653,62.133472,60.95435,59.423073,66.04218,73.05624,56.674057,59.515617,58.246365,63.664326,66.11197,68.10467,63.83359,72.596664,57.126236,55.827297,67.34672,60.614162,53.120296,58.419685,61.278294,56.76876,54.926697,58.961853,54.677334,63.175655,50.280975,60.452126,62.59755,59.547295,65.46612,53.147194,56.494553,58.349827,63.56362,61.092537,70.71683,55.97107,53.025055,68.94544
58.821968,62.368553,62.534134,66.34977,53.95871,64.59508,60.08231,58.10938,54.253746,63.032955,55.388878,62.58903,69.63915,64.89989,66.95717,56.404976,63.813663,54.278927,58.832584,68.70636,56.96079,65.55678,65.07823,65.3737,53.66499,62.626003,59.217007,65.44248,51.725,61.83894,61.131878,50.049416,55.5729,50.84924,56.368225,62.746086,60.97683,60.847,54.801258,65.60225,59.905903,60.168518,64.701996,55.04327,61.14274,62.117313,57.27216,63.261868,62.385616,59.494118,59.339245,62.617737,63.942356,60.3145,65.600945,63.29263,51.057682,52.975517,65.91118,58.766136,60.82088,65.69645,59.967945,60.186337,55.656353,61.84997,62.93256,57.11059,55.389893,73.13145,59.535458,56.58154,63.532932,59.74603,54.571167,62.415268,55.734394,67.88229,62.472523,58.615597,60.546734,64.51644,60.929806,70.61055,65.67934,62.438038,55.31507,59.26556,62.394375,55.885693,66.46713,55.12921,56.813873,57.188503,63.719124,55.97532,51.00012,65.44019,57.77807,54.657463,56.225708,68.58382,56.714783,59.38316,57.765408,53.83669,56.286407,53.494457,64.7794,60.504395,72.41339,56.45545,55.7057,67.6688,65.28989,61.923824,54.43154,68.72498,59.639484,57.846622,65.7148,59.888523,54.17165,60.20151,56.093254,44.953293,55.59145,57.36132,54.221775,62.876232,56.112762,62.39213,53.8334,64.5461,53.617588,48.292347,66.18631,55.72053,68.784645,62.82296,63.951317,65.22736,60.563396,60.620277,66.4067,60.556793,56.359116,62.92879,49.43178,66.59779,66.702194,65.99084,65.79886,59.579124,59.466587,53.8518,68.740204,57.57491,61.699425,61.270226,53.297905,51.276627,60.02793,57.73122,59.552814,65.32708,61.12472,63.792614,62.226643,58.418327,54.990986,61.32359,60.419464,64.57578,59.2455,58.51329,58.852505,55.40637,67.23455,65.69814,53.934853,64.01974,50.774975,64.926445,56.51825,61.799503,50.35245,54.006477,62.343513,56.49546,55.800186,66.97931,71.054794,64.68507,54.540596,68.8176,52.19284,58.477543,60.273888,69.620186
